note_id,day,datetime,lock,due,duration_sec,price_in,in0,in1,note0,note1,premium_ratio,q_old,q_new,new_x,new_y,price,invest_usd,side
102,22,2025-03-24 06:10:41+00:00,26,20198,2310559,2001.0470230951883,0.3989,798.22,0.8405939820138005,1682.0680853404542,0.05363844145420631,28.707288521150986,64.39537941997514,131.43721206300924,263012.0419226156,2001.0470230951883,1596.4376575126707,Dual
103,22,2025-03-24 12:12:13+00:00,20,20192,1770467,2001.0470230951883,0.3353,0.0,0.35114089605922943,701.7546319745323,0.04724394887930047,7.833078577745255,22.82252143500591,131.60486206300922,263347.5174560375,2001.0470230951883,670.9510668438166,Single
104,22,2025-03-24 11:18:07+00:00,22,20194,1946513,2001.0470230951883,0.0,1514.72,0.791554968682347,1588.4906905599946,0.04870252624907208,84.680360501814,118.49311587255033,131.98334392338478,264104.87745603744,2001.0470230951883,1514.72,Single
105,23,2025-03-25 22:15:20+00:00,16,20189,1388680,2077.739325831977,0.0326,0.0,0.03394897756612474,70.52820933036816,0.04137967994247692,70.70263623459141,72.18852287912705,128.94384508617932,267911.69775954104,2077.739325831977,67.73430202212245,Single
106,23,2025-03-25 07:04:45+00:00,19,20192,1702515,2077.739325831977,0.4442,0.0,0.4647073508387322,963.8812093078428,0.046166931199307155,22.82252143500591,43.052738375719855,129.1659450861793,268373.1636638084,2077.739325831977,922.9318085345642,Single
107,23,2025-03-25 05:22:22+00:00,8,20181,758258,2077.739325831977,0.2522,524.01,0.519738696465322,1079.8815288026894,0.030405714365278627,88.62097589696896,111.61274155357387,129.41814608294177,268897.17159279576,2077.739325831977,1048.0158579748245,Dual
108,23,2025-03-25 03:52:50+00:00,29,20202,2578030,2077.739325831977,0.0,1727.86,0.8761686748980356,1826.2942873764273,0.05696890221223206,0.0,37.845742621932004,129.8339489650738,269761.10159279575,2077.739325831977,1727.86,Single
109,24,2025-03-26 16:54:49+00:00,17,20191,1494311,2068.598435049149,0.4794,0.0,0.5001633520715206,1032.7276235371414,0.04331112238531622,15.150988492943725,36.93485631060139,129.81814822069686,268541.61825031193,2068.598435049149,991.686089762562,Single
110,24,2025-03-26 16:37:09+00:00,4,20178,372171,2068.598435049149,0.0,1839.07,0.9047678176187789,1878.0045250143944,0.021170768385322128,111.64439915750154,152.01065932867277,130.26266900560123,269461.15325031197,2068.598435049149,1839.07,Single
111,24,2025-03-26 21:40:47+00:00,18,20192,1563553,2068.598435049149,0.0,1351.78,0.6805397841775372,1411.2924201581711,0.04402522611532278,43.052738375719855,72.73686473625094,130.58940714314795,270137.043250312,2068.598435049149,1351.78,Single
112,24,2025-03-26 16:06:48+00:00,29,20203,2533992,2068.598435049149,0.4755,983.62,1.004684696165637,2078.2891902059996,0.05645000907947883,0.0,43.25326854702507,131.06490749220896,271120.66252824495,2068.598435049149,1967.2385558658702,Dual
113,24,2025-03-26 16:14:06+00:00,18,20192,1583154,2068.598435049149,0.417,862.61,0.8707042916640247,1801.1375351268694,0.04400724757269381,72.73686473625094,110.66882329377222,131.48190856844116,271983.2703019527,2068.598435049149,1725.2155474154952,Dual
114,24,2025-03-26 09:00:06+00:00,9,20183,831594,2068.598435049149,0.0,975.62,0.48604683857819275,1007.2382011040116,0.03240831584429554,0.0,21.43155394155474,131.71772524109008,272471.08030195266,2068.598435049149,975.62,Single
115,24,2025-03-26 17:38:37+00:00,17,20191,1491683,2068.598435049149,0.3852,796.82,0.8035487859843841,1662.219761173083,0.04303071385430413,36.93485631060139,71.97398095732024,132.10292424592808,273267.9023605432,2068.598435049149,1593.6441171809322,Dual
116,25,2025-03-27 10:24:10+00:00,23,20198,2036150,2009.8835432902426,0.2255,453.23,0.4735849783799982,951.8506543953448,0.05007609660520551,64.39537941997514,84.61451540549206,133.5592179293186,268438.47417085257,2009.8835432902426,906.4587390119498,Dual
117,25,2025-03-27 02:56:01+00:00,18,20193,1631039,2009.8835432902426,0.1667,0.0,0.17411681823922304,349.7363024742232,0.04449201103313183,108.13322874580808,115.60434674529279,133.64256792931857,268605.99796418584,2009.8835432902426,335.0475866664834,Single
118,25,2025-03-27 07:47:23+00:00,5,20180,490357,2009.8835432902426,0.1977,0.0,0.20260813240377876,406.91782601870017,0.024826162892153513,18.420071672950144,27.280028189574296,133.7414179293186,268804.67495244,2009.8835432902426,397.35397650848097,Single
119,25,2025-03-27 15:08:16+00:00,15,20190,1327904,2009.8835432902426,0.1721,0.0,0.17908718559620107,359.7129829388599,0.0405995676711278,50.60451708748951,58.31757639978605,133.8274679293186,268977.62543134013,2009.8835432902426,345.90095780025075,Single
120,26,2025-03-28 21:15:56+00:00,25,20201,2169844,2003.3034241292064,0.0,809.48,0.42458708077351187,851.8702618262215,0.052367275073159865,0.0,18.071857021228425,133.0052143427668,266449.80131990375,2003.3034241292064,809.48,Single
121,27,2025-03-29 10:52:19+00:00,12,20189,1084061,1896.9173600459985,0.2437,462.28,0.5051806411587031,958.2859281731119,0.036479203881469247,72.18852287912705,93.41658317678048,136.77790336082882,259456.37935585005,1896.9173600459985,924.5587606432098,Dual
122,28,2025-03-30 19:53:02+00:00,24,20202,2088418,1829.2745211803463,0.2737,500.67,0.5752965854794266,1052.375385939467,0.05096453284610544,37.845742621932004,61.25799403018391,138.7557086584859,253822.28251729146,1829.2745211803463,1001.3424364470608,Dual
123,28,2025-03-30 01:03:24+00:00,16,20194,1464996,1829.2745211803463,0.1437,0.0,0.14974789969965482,273.7882637748405,0.04208698468792495,118.49311587255033,124.6375771558487,138.8275586584859,253953.71589163825,1829.2745211803463,262.86674869361576,Single
124,28,2025-03-30 14:43:14+00:00,22,20200,1934206,1829.2745211803463,0.1747,319.57,0.3665740062083662,670.5644896840276,0.0491598420836754,30.423763015223813,45.36750806156124,139.00225749440415,254273.28802106334,1829.2745211803463,639.1442588502065,Dual
125,28,2025-03-30 19:26:48+00:00,20,20198,1744392,1829.2745211803463,0.0,1843.11,1.0501730474568074,1928.010933780795,0.046063953741662195,84.61451540549206,127.63021031222888,139.50603917907188,255194.84302106334,1829.2745211803463,1843.11,Single
126,28,2025-03-30 00:59:12+00:00,22,20200,1983648,1829.2745211803463,0.0,1204.19,0.6892963591159167,1263.8854551991362,0.04957311985578371,45.36750806156124,73.48937510524047,139.83518332503172,255796.93802106334,1829.2745211803463,1204.19,Single
127,28,2025-03-30 06:36:59+00:00,15,20193,1358581,1829.2745211803463,0.0,314.61,0.17884987897241808,327.36668966727035,0.04054762934194828,115.60434674529279,122.95794000510796,139.92117643223276,255954.24302106333,1829.2745211803463,314.61,Single
128,28,2025-03-30 11:54:00+00:00,15,20193,1339560,1829.2745211803463,0.1704,0.0,0.17725101534318538,324.04348154165683,0.04020548910320068,122.95794000510796,130.24373369767272,140.00637643223277,256110.09721026788,1829.2745211803463,311.708378409131,Single
129,29,2025-03-31 15:20:55+00:00,27,20206,2363945,1805.3378779435934,0.1463,264.12,0.30860174759529224,557.1304241333293,0.05468999251123301,0.0,12.432337833266502,139.3300469294294,251537.81125735733,1805.3378779435934,528.2409315431478,Dual
